,l_xy,n_pts,time
3352,86,340,0.007759571075439453
3353,87,340,0.00776219367980957
3354,88,340,0.007651805877685547
3355,89,340,0.0075168609619140625
3356,90,340,0.007410764694213867
3357,91,340,0.007530927658081055
3358,92,340,0.0074002742767333984
3359,93,340,0.007368326187133789
3360,94,340,0.007245063781738281
3361,95,340,0.0072307586669921875
3362,96,340,0.0071258544921875
3363,97,340,0.006968259811401367
3364,98,340,0.0070552825927734375
3365,99,340,0.006986856460571289
3366,1,350,0.11562585830688477
3367,2,350,0.08977007865905762
3368,3,350,0.06709480285644531
3369,4,350,0.05245828628540039
3370,5,350,0.047083377838134766
3371,6,350,0.04310202598571777
3372,7,350,0.03857994079589844
3373,8,350,0.03612947463989258
3374,9,350,0.03192615509033203
3375,10,350,0.028946876525878906
3376,11,350,0.026859521865844727
3377,12,350,0.025974750518798828
3378,13,350,0.024568796157836914
3379,14,350,0.02385997772216797
3380,15,350,0.02268671989440918
3381,16,350,0.02148747444152832
3382,17,350,0.020613431930541992
3383,18,350,0.020076751708984375
3384,19,350,0.019531965255737305
3385,20,350,0.019016504287719727
3386,21,350,0.018597126007080078
3387,22,350,0.0179135799407959
3388,23,350,0.017220258712768555
3389,24,350,0.0170745849609375
3390,25,350,0.016611337661743164
3391,26,350,0.01613616943359375
3392,27,350,0.015866994857788086
3393,28,350,0.015357255935668945
3394,29,350,0.014961481094360352
3395,30,350,0.014669179916381836
3396,31,350,0.014533281326293945
3397,32,350,0.014092683792114258
3398,33,350,0.013916492462158203
3399,34,350,0.013785839080810547
3400,35,350,0.013345956802368164
3401,36,350,0.013170242309570312
3402,37,350,0.012984991073608398
3403,38,350,0.012707948684692383
3404,39,350,0.012691259384155273
3405,40,350,0.012367486953735352
3406,41,350,0.012154102325439453
3407,42,350,0.012011051177978516
3408,43,350,0.011686086654663086
3409,44,350,0.01161956787109375
3410,45,350,0.01151132583618164
3411,46,350,0.011340856552124023
3412,47,350,0.011179208755493164
3413,48,350,0.011171579360961914
3414,49,350,0.011099815368652344
3415,50,350,0.010833740234375
3416,51,350,0.010678291320800781
3417,52,350,0.010783910751342773
3418,53,350,0.010582208633422852
3419,54,350,0.010522127151489258
3420,55,350,0.010411500930786133
3421,56,350,0.010329723358154297
3422,57,350,0.010228395462036133
3423,58,350,0.010200977325439453
3424,59,350,0.010094642639160156
3425,60,350,0.009856462478637695
3426,61,350,0.00977635383605957
3427,62,350,0.00973057746887207
3428,63,350,0.009711265563964844
3429,64,350,0.009644746780395508
3430,65,350,0.009536981582641602
3431,66,350,0.009588956832885742
3432,67,350,0.009490251541137695
3433,68,350,0.009307384490966797
3434,69,350,0.009220123291015625
3435,70,350,0.009275197982788086
3436,71,350,0.009211063385009766
3437,72,350,0.009231328964233398
3438,73,350,0.008887290954589844
3439,74,350,0.009101152420043945
3440,75,350,0.009022712707519531
3441,76,350,0.008980751037597656
3442,77,350,0.008885622024536133
3443,78,350,0.008735418319702148
3444,79,350,0.008810997009277344
3445,80,350,0.008785247802734375
3446,81,350,0.008672237396240234
3447,82,350,0.008608579635620117
3448,83,350,0.008526325225830078
3449,84,350,0.008401870727539062
3450,85,350,0.00836801528930664
3451,86,350,0.00831747055053711
3452,87,350,0.008286476135253906
3453,88,350,0.008158206939697266
3454,89,350,0.008034229278564453
