,l_xy,n_pts,time
3546,82,360,0.004848003387451172
3547,83,360,0.004004716873168945
3548,84,360,0.006959199905395508
3549,85,360,0.004829883575439453
3550,86,360,0.01645803451538086
3551,87,360,0.005975008010864258
3552,88,360,0.004250049591064453
3553,89,360,0.0037512779235839844
3554,90,360,0.003177165985107422
3555,91,360,0.005338907241821289
3556,92,360,0.0044498443603515625
3557,93,360,0.012051105499267578
3558,94,360,0.006453037261962891
3559,95,360,0.004236936569213867
3560,96,360,0.006327152252197266
3561,97,360,0.004639863967895508
3562,98,360,0.0030100345611572266
3563,99,360,0.003484964370727539
3564,1,370,0.03778505325317383
3565,2,370,0.0293428897857666
3566,3,370,0.025465011596679688
3567,4,370,0.02376556396484375
3568,5,370,0.025892019271850586
3569,6,370,0.023227930068969727
3570,7,370,0.01770496368408203
3571,8,370,0.018619060516357422
3572,9,370,0.014332771301269531
3573,10,370,0.014732122421264648
3574,11,370,0.01576972007751465
3575,12,370,0.01568293571472168
3576,13,370,0.013514995574951172
3577,14,370,0.011594057083129883
3578,15,370,0.011996984481811523
3579,16,370,0.010320663452148438
3580,17,370,0.013359785079956055
3581,18,370,0.009652137756347656
3582,19,370,0.010403871536254883
3583,20,370,0.009533405303955078
3584,21,370,0.009536981582641602
3585,22,370,0.00876617431640625
3586,23,370,0.009806632995605469
3587,24,370,0.00835108757019043
3588,25,370,0.008537054061889648
3589,26,370,0.008151054382324219
3590,27,370,0.007963895797729492
3591,28,370,0.006730079650878906
3592,29,370,0.007061958312988281
3593,30,370,0.007859945297241211
3594,31,370,0.00882101058959961
3595,32,370,0.006833791732788086
3596,33,370,0.00607609748840332
3597,34,370,0.0065038204193115234
3598,35,370,0.0068950653076171875
3599,36,370,0.005701780319213867
3600,37,370,0.0060291290283203125
3601,38,370,0.005486965179443359
3602,39,370,0.006303310394287109
3603,40,370,0.006674051284790039
3604,41,370,0.006368160247802734
3605,42,370,0.006130218505859375
3606,43,370,0.0052416324615478516
3607,44,370,0.006106138229370117
3608,45,370,0.00560307502746582
3609,46,370,0.004817962646484375
3610,47,370,0.005740165710449219
3611,48,370,0.004435062408447266
3612,49,370,0.005625009536743164
3613,50,370,0.007367849349975586
3614,51,370,0.006308078765869141
3615,52,370,0.0056340694427490234
3616,53,370,0.004914999008178711
3617,54,370,0.005561113357543945
3618,55,370,0.00625300407409668
3619,56,370,0.00498199462890625
3620,57,370,0.004496097564697266
3621,58,370,0.005262136459350586
3622,59,370,0.005403995513916016
3623,60,370,0.005434274673461914
3624,61,370,0.0066869258880615234
3625,62,370,0.006288051605224609
3626,63,370,0.005062103271484375
3627,64,370,0.0050029754638671875
3628,65,370,0.0044362545013427734
3629,66,370,0.004481077194213867
3630,67,370,0.0048828125
3631,68,370,0.005539894104003906
3632,69,370,0.0057926177978515625
3633,70,370,0.0054931640625
3634,71,370,0.005352020263671875
3635,72,370,0.0036628246307373047
3636,73,370,0.004665851593017578
3637,74,370,0.0034580230712890625
3638,75,370,0.005583047866821289
3639,76,370,0.0034079551696777344
3640,77,370,0.0034089088439941406
3641,78,370,0.0041179656982421875
3642,79,370,0.0042269229888916016
3643,80,370,0.004128694534301758
3644,81,370,0.004167795181274414
3645,82,370,0.003328084945678711
3646,83,370,0.0038089752197265625
3647,84,370,0.004450082778930664
3648,85,370,0.0032520294189453125
3649,86,370,0.004116058349609375
3650,87,370,0.004091739654541016
3651,88,370,0.0031960010528564453
3652,89,370,0.0031507015228271484
3653,90,370,0.003995180130004883
3654,91,370,0.0031359195709228516
3655,92,370,0.0030591487884521484
3656,93,370,0.003064870834350586
3657,94,370,0.003612041473388672
3658,95,370,0.0039098262786865234
3659,96,370,0.003339052200317383
3660,97,370,0.0030829906463623047
3661,98,370,0.0035839080810546875
3662,99,370,0.0031130313873291016
3663,1,380,0.034790992736816406
3664,2,380,0.026148080825805664
3665,3,380,0.02056884765625
3666,4,380,0.02244091033935547
3667,5,380,0.019329071044921875
3668,6,380,0.019517898559570312
3669,7,380,0.016636371612548828
3670,8,380,0.017064809799194336
3671,9,380,0.016153812408447266
3672,10,380,0.014343738555908203
3673,11,380,0.01420903205871582
3674,12,380,0.013928890228271484
3675,13,380,0.012514114379882812
3676,14,380,0.012177228927612305
3677,15,380,0.011070966720581055
